rideshare_company,pickup_zone,dropoff_zone,trip_length_miles,trip_time_seconds,base_passenger_fare_dollars,tolls_dollars,black_car_fund_dollars,sales_tax_dollars,congestion_surcharge_dollars,airport_fee_dollars,tip_dollars,driver_pay_dollars,driver_total_pay_dollars,good_fare,request_month,request_date,request_hour,request_minute,request_day_of_week,time_of_day,pickup_borough,dropoff_borough,tip_or_no_tip
Uber,Sunset Park East,Boerum Hill,4.05,1239,23.2,0,0.7,2.06,0,0,0,18.22,18.22,FALSE,Jun,12,19,35,Mon,evening,Brooklyn,Brooklyn,FALSE
Uber,East Village,Penn Station/Madison Sq West,1.73,617,14.52,0,0.44,1.29,2.75,0,0,8.07,8.07,FALSE,Jun,12,19,35,Mon,evening,Manhattan,Manhattan,FALSE
Uber,Meatpacking/West Village West,Outside of NYC,44.28,4433,140.7,0,4.22,0,0,0,0,114.73,114.73,TRUE,Jun,12,20,46,Mon,evening,Manhattan,Manhattan,FALSE
Uber,Greenwich Village North,Outside of NYC,4.48,1168,31.39,20,1.54,0,0,0,7.93,31.2,39.13,FALSE,Jun,12,21,35,Mon,evening,Manhattan,Manhattan,TRUE
Lyft,Midtown North,Battery Park City,8.011,1336,31.57,0,0.95,2.8,2.75,0,0,23.04,23.04,FALSE,Jun,12,21,57,Mon,evening,Manhattan,Manhattan,FALSE
Lyft,Bushwick South,Stuyvesant Heights,1.787,674,13.23,0,0.4,1.18,0,0,0,8.67,8.67,FALSE,Jun,12,22,2,Mon,night,Brooklyn,Brooklyn,FALSE
Uber,Central Harlem,North Corona,9.83,1362,30.03,6.55,1.1,3.25,0,0,0,25.72,25.72,FALSE,Jun,12,22,3,Mon,night,Manhattan,Manhattan,FALSE
Uber,Midtown South,Lincoln Square East,2.5,961,32.64,0,0.98,2.9,2.75,0,5.17,22.45,27.62,FALSE,Jun,12,23,4,Mon,night,Manhattan,Manhattan,TRUE
Lyft,Two Bridges/Seward Park,Little Italy/NoLiTa,1.344,479,9.16,0,0.27,0.81,2.75,0,1,6.25,7.25,FALSE,Jun,13,0,50,Tue,night,Manhattan,Manhattan,TRUE
Uber,Lower East Side,Bushwick South,8.7,1526,32.32,0,0.97,2.87,2.75,0,0,26.08,26.08,FALSE,Jun,13,1,21,Tue,night,Manhattan,Manhattan,FALSE
Uber,Van Nest/Morris Park,Van Nest/Morris Park,0.91,199,7.99,0,0.24,0.71,0,0,0,5.58,5.58,FALSE,Jun,13,2,21,Tue,night,Bronx,Bronx,FALSE
Uber,Borough Park,Coney Island,3.5,980,22.28,0,0.67,1.98,0,0,0,13.81,13.81,FALSE,Jun,13,7,26,Tue,morning,Brooklyn,Brooklyn,FALSE
Uber,Allerton/Pelham Gardens,Norwood,3.09,1256,18.01,0,0.54,1.6,0,0,0,15.86,15.86,FALSE,Jun,13,8,24,Tue,morning,Bronx,Bronx,FALSE
Lyft,Starrett City,Flatlands,3.68,1227,17.66,0,0.53,1.57,0,0,0,16.33,16.33,FALSE,Jun,13,8,31,Tue,morning,Brooklyn,Brooklyn,FALSE
Uber,Lenox Hill East,Hudson Sq,5.46,1594,35.06,0,1.05,3.11,2.75,0,8.39,23.47,31.86,FALSE,Jun,13,8,35,Tue,morning,Manhattan,Manhattan,TRUE
Lyft,Washington Heights South,Hamilton Heights,0.801,376,7.96,0,0.24,0.71,0,0,0,5.47,5.47,FALSE,Jun,13,9,47,Tue,morning,Manhattan,Manhattan,FALSE
Uber,Central Harlem,Morningside Heights,1.34,662,8.74,0,0.26,0.78,0,0,0,8.19,8.19,FALSE,Jun,13,9,58,Tue,morning,Manhattan,Manhattan,FALSE
Uber,Van Nest/Morris Park,Van Nest/Morris Park,1.36,413,6.54,0,0.2,0.58,0,0,0,5.67,5.67,FALSE,Jun,13,10,1,Tue,morning,Bronx,Bronx,FALSE
Uber,DUMBO/Vinegar Hill,Brooklyn Heights,1.22,628,9.84,0,0.3,0.87,0,0,0,7.5,7.5,FALSE,Jun,13,10,27,Tue,morning,Brooklyn,Brooklyn,FALSE
Lyft,East Harlem South,Corona,11.52,1453,36.97,5.03,1.26,3.73,0,0,0,33.27,33.27,FALSE,Jun,13,10,29,Tue,morning,Manhattan,Manhattan,FALSE
Uber,LaGuardia Airport,Midtown North,13.32,2550,65.09,6.55,2.22,6.58,2.75,2.5,0,42.23,42.23,FALSE,Jun,13,10,38,Tue,morning,Queens,Queens,FALSE
Uber,Howard Beach,JFK Airport,5.07,497,11.41,0,0.38,1.12,0,1.25,0,11.33,11.33,FALSE,Jun,13,10,45,Tue,morning,Queens,Queens,FALSE
Uber,Bloomingdale,East Harlem South,2,854,22.08,0,0.66,1.96,0,0,4.94,11.33,16.27,FALSE,Jun,13,11,18,Tue,morning,Manhattan,Manhattan,TRUE
Uber,Cambria Heights,Jamaica,4.47,1323,20.94,0,0.63,1.86,0,0,0,18.31,18.31,FALSE,Jun,13,12,11,Tue,afternoon,Queens,Queens,FALSE
Lyft,Midtown Center,Meatpacking/West Village West,2.722,1345,20.66,0,0.62,1.83,2.75,0,0,16.18,16.18,FALSE,Jun,13,12,45,Tue,afternoon,Manhattan,Manhattan,FALSE
Uber,Mount Hope,East Tremont,1.26,744,11.57,0,0.35,1.03,0,0,0,8.69,8.69,FALSE,Jun,13,13,16,Tue,afternoon,Bronx,Bronx,FALSE
Uber,Hamilton Heights,Hamilton Heights,1.5,807,15.53,0,0.47,1.38,0,0,0,9.56,9.56,FALSE,Jun,13,14,57,Tue,afternoon,Manhattan,Manhattan,FALSE
Uber,Times Sq/Theatre District,Newark Airport,16.96,3249,79.41,21,3.09,0,0,2.5,21.2,56.58,77.78,TRUE,Jun,13,16,6,Tue,afternoon,Manhattan,Manhattan,TRUE
Uber,Midtown Center,Flatiron,2.35,1336,24.55,0,0.74,2.18,2.75,0,0,15.65,15.65,FALSE,Jun,13,16,19,Tue,afternoon,Manhattan,Manhattan,FALSE
Uber,SoHo,Williamsburg (North Side),4.15,2025,50.45,0,1.51,4.48,2.75,0,5.91,36.91,42.82,FALSE,Jun,13,16,34,Tue,afternoon,Manhattan,Manhattan,TRUE
Uber,Crotona Park East,West Farms/Bronx River,0.82,491,9.72,0,0.29,0.86,0,0,0,5.74,5.74,FALSE,Jun,13,16,58,Tue,afternoon,Bronx,Bronx,FALSE
Uber,Sutton Place/Turtle Bay North,Meatpacking/West Village West,4.95,1925,30.58,0,0.92,2.71,2.75,0,3.69,24.69,28.38,FALSE,Jun,13,17,27,Tue,afternoon,Manhattan,Manhattan,TRUE
Uber,East Harlem South,Lenox Hill East,3,927,18.91,0,0.57,1.68,2.75,0,0,12.79,12.79,FALSE,Jun,13,19,3,Tue,evening,Manhattan,Manhattan,FALSE
Uber,Midtown Center,Yorkville East,2.41,830,17.14,0,0.51,1.52,2.75,0,0,11.09,11.09,FALSE,Jun,13,19,8,Tue,evening,Manhattan,Manhattan,FALSE
Uber,Forest Hills,East Flushing,5.57,946,19.66,0,0.59,1.74,0,0,0,16.21,16.21,FALSE,Jun,13,21,39,Tue,evening,Queens,Queens,FALSE
Uber,Ocean Parkway South,Midwood,0.73,254,7.96,0,0.24,0.71,0,0,0,5.4,5.4,FALSE,Jun,13,21,43,Tue,evening,Brooklyn,Brooklyn,FALSE
Uber,East Flatbush/Remsen Village,Brownsville,0.9,549,8.06,0,0.24,0.72,0,0,0,8.02,8.02,FALSE,Jun,13,22,4,Tue,night,Brooklyn,Brooklyn,FALSE
Uber,Seaport,Downtown Brooklyn/MetroTech,1.82,589,21.62,0,0.65,1.92,2.75,0,5,12.68,17.68,FALSE,Jun,13,22,27,Tue,night,Manhattan,Manhattan,TRUE
Uber,Upper East Side South,Outside of NYC,28.31,2973,102.03,3,3.15,9.32,2.75,0,0,72.83,72.83,TRUE,Jun,13,23,1,Tue,night,Manhattan,Manhattan,FALSE
Uber,East Village,Kew Gardens Hills,12.28,1504,38.28,6.55,1.34,3.98,2.75,0,6,30.28,36.28,FALSE,Jun,14,0,48,Wed,night,Manhattan,Manhattan,TRUE
Uber,Bushwick North,Ridgewood,1.62,570,10.71,0,0.32,0.95,0,0,0,7.49,7.49,FALSE,Jun,14,1,32,Wed,night,Brooklyn,Brooklyn,FALSE
Uber,West Village,Central Harlem North,9,1199,22.18,0,0.67,1.97,2.75,0,0,23.28,23.28,FALSE,Jun,14,1,55,Wed,night,Manhattan,Manhattan,FALSE
Uber,Jackson Heights,Jackson Heights,0.43,129,8,0,0.24,0.71,0,0,0,5.4,5.4,FALSE,Jun,14,5,0,Wed,night,Queens,Queens,FALSE
Uber,East New York,East New York,1.25,451,10.45,0,0.31,0.93,0,0,0,5.97,5.97,FALSE,Jun,14,6,11,Wed,morning,Brooklyn,Brooklyn,FALSE
Lyft,Sunnyside,Windsor Terrace,10.144,2185,43.53,0,1.31,3.86,0,0,0,33.79,33.79,FALSE,Jun,14,8,39,Wed,morning,Queens,Queens,FALSE
Uber,TriBeCa/Civic Center,Midtown South,2.69,1313,21.55,0,0.65,1.91,2.75,0,0,15.87,15.87,FALSE,Jun,14,8,47,Wed,morning,Manhattan,Manhattan,FALSE
Lyft,Crotona Park East,Morrisania/Melrose,0.889,249,6.25,0,0.19,0.55,0,0,0,5.47,5.47,FALSE,Jun,14,9,12,Wed,morning,Bronx,Bronx,FALSE
Uber,Lenox Hill East,TriBeCa/Civic Center,6.57,2826,40.59,0,1.22,3.6,2.75,0,0,40.76,40.76,FALSE,Jun,14,10,23,Wed,morning,Manhattan,Manhattan,FALSE
Uber,Old Astoria,Auburndale,10.69,1533,35.08,0,1.05,3.11,0,0,0,28.5,28.5,FALSE,Jun,14,10,47,Wed,morning,Queens,Queens,FALSE
Lyft,East New York,Flatlands,4.658,1325,29.06,0,0.87,2.58,0,0,5.85,18.53,24.38,FALSE,Jun,14,10,49,Wed,morning,Brooklyn,Brooklyn,TRUE
Uber,Williamsburg (South Side),Williamsburg (North Side),1.14,544,8.91,0,0.27,0.79,0,0,0,6.62,6.62,FALSE,Jun,14,11,29,Wed,morning,Brooklyn,Brooklyn,FALSE
Lyft,Flatiron,East Chelsea,1.179,938,13.58,0,0.41,1.2,2.75,0,0,10.34,10.34,FALSE,Jun,14,11,55,Wed,morning,Manhattan,Manhattan,FALSE
Uber,Washington Heights South,Outside of NYC,25.14,2252,84.84,20,3.15,9.3,0,0,0,61.92,61.92,TRUE,Jun,14,12,0,Wed,afternoon,Manhattan,Manhattan,FALSE
Uber,Crown Heights North,Ocean Hill,0.81,302,7.86,0,0.24,0.7,0,0,0,5.45,5.45,FALSE,Jun,14,12,20,Wed,afternoon,Brooklyn,Brooklyn,FALSE
Uber,Washington Heights South,Van Cortlandt Village,5.16,1741,21.37,0,0.64,1.9,0,0,0,23.15,23.15,FALSE,Jun,14,12,35,Wed,afternoon,Manhattan,Manhattan,FALSE
Uber,Red Hook,Carroll Gardens,1.22,377,8.84,0,0.27,0.78,0,0,0,5.38,5.38,FALSE,Jun,14,12,38,Wed,afternoon,Brooklyn,Brooklyn,FALSE
Uber,Cypress Hills,Canarsie,3.98,1565,24.04,0,0.72,2.13,0,0,0,20.03,20.03,FALSE,Jun,14,13,19,Wed,afternoon,Brooklyn,Brooklyn,FALSE
Uber,East Williamsburg,Lower East Side,4.28,2181,28.94,0,0.87,2.57,2.75,0,0,26.13,26.13,FALSE,Jun,14,13,41,Wed,afternoon,Brooklyn,Brooklyn,FALSE
Lyft,Belmont,Schuylerville/Edgewater Park,6.346,1516,22.08,0,0.66,1.96,0,0,0,22.54,22.54,FALSE,Jun,14,14,5,Wed,afternoon,Bronx,Bronx,FALSE
Uber,JFK Airport,Lower East Side,18.21,4130,70.99,0,2.2,6.52,2.75,2.5,8.49,62.75,71.24,TRUE,Jun,14,14,9,Wed,afternoon,Queens,Queens,TRUE
Lyft,East Village,Queensbridge/Ravenswood,5.055,2119,29.32,2.17,0.95,2.8,2.75,0,0,26.5,26.5,FALSE,Jun,14,14,20,Wed,afternoon,Manhattan,Manhattan,FALSE
Uber,Bushwick North,Ocean Hill,2.88,1349,14.99,0,0.45,1.33,0,0,0,16.78,16.78,FALSE,Jun,14,14,25,Wed,afternoon,Brooklyn,Brooklyn,FALSE
Lyft,Saint Albans,Outside of NYC,5.832,1346,24.98,0,0.75,2.22,0,0,0,22.47,22.47,FALSE,Jun,14,14,26,Wed,afternoon,Queens,Queens,FALSE
Lyft,Sunset Park East,East Flatbush/Remsen Village,4.612,2698,31.96,0,0.96,2.84,0,0,0,31.35,31.35,FALSE,Jun,14,14,29,Wed,afternoon,Brooklyn,Brooklyn,FALSE
Uber,Queens Village,East Elmhurst,14.84,1524,40.2,0,1.21,3.57,0,0,0,36.08,36.08,FALSE,Jun,14,15,19,Wed,afternoon,Queens,Queens,FALSE
Lyft,East Chelsea,LaGuardia Airport,10.826,3197,49.37,4.51,1.69,5,2.75,2.5,0,44.17,44.17,FALSE,Jun,14,16,30,Wed,afternoon,Manhattan,Manhattan,FALSE
Uber,Stuyvesant Heights,Little Italy/NoLiTa,5.27,1913,31.57,0,0.95,2.8,2.75,0,0,24.9,24.9,FALSE,Jun,14,16,35,Wed,afternoon,Brooklyn,Brooklyn,FALSE
Uber,DUMBO/Vinegar Hill,TriBeCa/Civic Center,2.64,1342,23.44,0,0.7,2.08,2.75,0,0,16.09,16.09,FALSE,Jun,14,16,36,Wed,afternoon,Brooklyn,Brooklyn,FALSE
Lyft,Springfield Gardens North,Springfield Gardens South,2.33,626,14.25,0,0.43,1.26,0,0,0,8.93,8.93,FALSE,Jun,14,17,45,Wed,afternoon,Queens,Queens,FALSE
Uber,Clinton Hill,Greenwich Village South,3.98,1447,23.95,0,0.72,2.13,2.75,0,0,18.89,18.89,FALSE,Jun,14,18,28,Wed,evening,Brooklyn,Brooklyn,FALSE
Uber,Bedford,Brownsville,4.15,1878,18.49,0,0.55,1.64,0,0,0,17.09,17.09,FALSE,Jun,14,18,34,Wed,evening,Brooklyn,Brooklyn,FALSE
Uber,Crown Heights North,Prospect-Lefferts Gardens,2.27,954,15.16,0,0.45,1.35,0,0,0,13.25,13.25,FALSE,Jun,14,18,43,Wed,evening,Brooklyn,Brooklyn,FALSE
Uber,Clinton Hill,Midwood,6.28,1753,35.58,0,1.07,3.16,0,0,0,24.78,24.78,FALSE,Jun,14,18,45,Wed,evening,Brooklyn,Brooklyn,FALSE
Uber,Midtown Center,Upper East Side North,2.61,1336,31.27,0,0.94,2.78,2.75,0,0,25.87,25.87,FALSE,Jun,14,18,53,Wed,evening,Manhattan,Manhattan,FALSE
Lyft,Upper West Side South,Union Sq,4.521,1557,23.39,0,0.7,2.07,2.75,0,0,22.34,22.34,FALSE,Jun,14,19,21,Wed,evening,Manhattan,Manhattan,FALSE
Uber,University Heights/Morris Heights,Pelham Bay,7.45,1143,23.22,0,0.7,2.06,0,0,0,20.53,20.53,FALSE,Jun,14,19,50,Wed,evening,Bronx,Bronx,FALSE
Uber,Brownsville,East Flatbush/Farragut,1.71,660,10.77,0,0.32,0.96,0,0,0,8.54,8.54,FALSE,Jun,14,20,54,Wed,evening,Brooklyn,Brooklyn,FALSE
Uber,Gramercy,Murray Hill,0.97,422,25.87,0,0.78,2.3,2.75,0,0,11.82,11.82,FALSE,Jun,14,21,25,Wed,evening,Manhattan,Manhattan,FALSE
Uber,Long Island City/Hunters Point,Steinway,3.43,1053,17.82,0,0.53,1.58,0,0,0,14.45,14.45,FALSE,Jun,14,22,2,Wed,night,Queens,Queens,FALSE
Lyft,Crown Heights North,Two Bridges/Seward Park,4.889,1511,25.91,0,0.78,2.3,2.75,0,0,20.59,20.59,FALSE,Jun,14,22,13,Wed,night,Brooklyn,Brooklyn,FALSE
Lyft,Bushwick South,Bushwick South,1.286,419,8.89,0,0.27,0.79,0,0,0,5.62,5.62,FALSE,Jun,15,1,7,Thu,night,Brooklyn,Brooklyn,FALSE
Lyft,Elmhurst,Outside of NYC,15.583,2165,44.13,23.81,2.04,0,0,0,0,43.62,43.62,FALSE,Jun,15,1,41,Thu,night,Queens,Queens,FALSE
Uber,Upper East Side South,Yorkville East,1.34,459,8.18,0,0.25,0.73,2.75,0,0,6.33,6.33,FALSE,Jun,15,2,25,Thu,night,Manhattan,Manhattan,FALSE
Uber,Bushwick North,Glendale,2.32,675,12.16,0,0.36,1.08,0,0,0,11.17,11.17,FALSE,Jun,15,2,29,Thu,night,Brooklyn,Brooklyn,FALSE
Uber,Jackson Heights,Elmhurst,0.98,421,8.01,0,0.24,0.71,0,0,0,5.6,5.6,FALSE,Jun,15,5,9,Thu,night,Queens,Queens,FALSE
Uber,Jamaica,JFK Airport,5.06,1141,22.01,0,0.66,1.95,0,0,0,17.38,17.38,FALSE,Jun,15,6,11,Thu,morning,Queens,Queens,FALSE
Lyft,Little Italy/NoLiTa,LaGuardia Airport,10.322,1083,52.66,0,1.65,4.9,2.75,2.5,12.89,37.79,50.68,FALSE,Jun,15,6,18,Thu,morning,Manhattan,Manhattan,TRUE
Uber,Mount Hope,Manhattan Valley,7.01,1714,27.93,0,0.84,2.48,0,0,0,25.39,25.39,FALSE,Jun,15,6,56,Thu,morning,Bronx,Bronx,FALSE
Uber,North Corona,JFK Airport,10.01,1524,57.98,0,1.81,5.37,0,2.5,0,29.59,29.59,FALSE,Jun,15,7,11,Thu,morning,Queens,Queens,FALSE
Lyft,Mott Haven/Port Morris,Spuyten Duyvil/Kingsbridge,6.525,1880,39.94,0,1.2,3.55,0,0,0,26.19,26.19,FALSE,Jun,15,8,1,Thu,morning,Bronx,Bronx,FALSE
Lyft,Midtown South,SoHo,2.74,1341,16.93,0,0.51,1.5,2.75,0,0,17.27,17.27,FALSE,Jun,15,10,12,Thu,morning,Manhattan,Manhattan,FALSE
Uber,Lenox Hill East,Lenox Hill East,1.04,669,10.2,0,0.31,0.91,2.75,0,0,7.66,7.66,FALSE,Jun,15,10,35,Thu,morning,Manhattan,Manhattan,FALSE
Uber,Financial District South,Midtown South,5.55,1677,28.78,0,0.86,2.55,2.75,0,5.24,23.05,28.29,FALSE,Jun,15,10,36,Thu,morning,Manhattan,Manhattan,TRUE
Lyft,Lincoln Square West,Upper East Side South,1.814,943,13.62,0,0.41,1.21,2.75,0,0,11.23,11.23,FALSE,Jun,15,10,49,Thu,morning,Manhattan,Manhattan,FALSE
Uber,Clinton West,Greenwich Village South,3.3,1208,25.19,0,0.76,2.24,2.75,0,0,15.91,15.91,FALSE,Jun,15,11,35,Thu,morning,Manhattan,Manhattan,FALSE
Uber,Bedford,Brownsville,2.65,1114,16.91,0,0.51,1.5,0,0,0,14.35,14.35,FALSE,Jun,15,12,33,Thu,afternoon,Brooklyn,Brooklyn,FALSE
Uber,JFK Airport,Bushwick South,11.65,3003,51.13,0,1.61,4.76,0,2.5,0,43.89,43.89,FALSE,Jun,15,12,36,Thu,afternoon,Queens,Queens,FALSE
Lyft,East New York,East New York,2.012,754,12.83,0,0.38,1.14,0,0,0,10.52,10.52,FALSE,Jun,15,12,49,Thu,afternoon,Brooklyn,Brooklyn,FALSE
Uber,UN/Turtle Bay South,JFK Airport,17.34,3101,68.93,6.55,2.34,6.92,2.75,2.5,0,51.99,51.99,TRUE,Jun,15,13,16,Thu,afternoon,Manhattan,Manhattan,FALSE
Uber,Union Sq,East Village,2.15,1109,20.76,0,0.62,1.84,2.75,0,0,13.25,13.25,FALSE,Jun,15,13,25,Thu,afternoon,Manhattan,Manhattan,FALSE
Lyft,Two Bridges/Seward Park,Little Italy/NoLiTa,1.335,741,12.16,0,0.37,1.08,2.75,0,0,8.7,8.7,FALSE,Jun,15,13,42,Thu,afternoon,Manhattan,Manhattan,FALSE
Uber,West Concourse,Mount Hope,0.95,523,8.03,0,0.24,0.71,0,0,0,6.25,6.25,FALSE,Jun,15,13,51,Thu,afternoon,Bronx,Bronx,FALSE
Uber,Hudson Sq,LaGuardia Airport,11.18,3441,61.99,0,1.93,5.72,2.75,2.5,0,47.04,47.04,FALSE,Jun,15,15,16,Thu,afternoon,Manhattan,Manhattan,FALSE
Uber,East New York,Williamsburg (North Side),5.94,2890,45.84,0,1.38,4.07,0,0,0,36.34,36.34,FALSE,Jun,15,15,31,Thu,afternoon,Brooklyn,Brooklyn,FALSE
Uber,Pelham Parkway,Van Nest/Morris Park,2,652,12.42,0,0.37,1.1,0,0,0,9.02,9.02,FALSE,Jun,15,15,51,Thu,afternoon,Bronx,Bronx,FALSE
Uber,Bushwick North,Ridgewood,2.45,838,21.37,0,0.64,1.9,0,0,0,15.85,15.85,FALSE,Jun,15,16,34,Thu,afternoon,Brooklyn,Brooklyn,FALSE
Uber,Washington Heights South,Washington Heights South,0.54,230,8.87,0,0.27,0.79,0,0,0,7.52,7.52,FALSE,Jun,15,17,6,Thu,afternoon,Manhattan,Manhattan,FALSE
Lyft,Crown Heights South,JFK Airport,10.822,2747,51.12,0,1.61,4.76,0,2.5,0,39.96,39.96,FALSE,Jun,15,17,11,Thu,afternoon,Brooklyn,Brooklyn,FALSE
Uber,West Chelsea/Hudson Yards,LaGuardia Airport,10.47,3055,93.05,6.55,3.06,9.06,2.75,2.5,0,50.14,50.14,FALSE,Jun,15,17,25,Thu,afternoon,Manhattan,Manhattan,FALSE
Uber,Sunset Park West,Sunset Park East,1.73,702,10.67,0,0.32,0.95,0,0,0,10.82,10.82,FALSE,Jun,15,18,25,Thu,evening,Brooklyn,Brooklyn,FALSE
Uber,Brownsville,East New York,2.45,642,12.46,0,0.37,1.11,0,0,0,9.25,9.25,FALSE,Jun,15,18,31,Thu,evening,Brooklyn,Brooklyn,FALSE
Uber,Gramercy,Outside of NYC,22.09,4249,97.3,6.55,3.12,9.22,2.75,0,0,75.43,75.43,TRUE,Jun,15,18,33,Thu,evening,Manhattan,Manhattan,FALSE
Uber,LaGuardia Airport,Outside of NYC,12.73,3277,82.68,26.55,3.35,0,0,2.5,0,49.26,49.26,FALSE,Jun,15,18,36,Thu,evening,Queens,Queens,FALSE
Lyft,Park Slope,Prospect Heights,1.386,782,11.34,0,0.34,1.01,0,0,2,9.16,11.16,FALSE,Jun,15,19,14,Thu,evening,Brooklyn,Brooklyn,TRUE
Uber,Washington Heights South,East Harlem South,5.7,929,17.79,0,0.53,1.58,0,0,0,16.72,16.72,FALSE,Jun,15,20,24,Thu,evening,Manhattan,Manhattan,FALSE
Uber,SoHo,TriBeCa/Civic Center,1.42,479,28.96,0,0.87,2.57,2.75,0,0,14.89,14.89,FALSE,Jun,15,22,33,Thu,night,Manhattan,Manhattan,FALSE
Uber,Bushwick South,Boerum Hill,4.65,1402,25.83,0,0.77,2.29,0,0,0,19.39,19.39,FALSE,Jun,15,23,3,Thu,night,Brooklyn,Brooklyn,FALSE
Uber,Boerum Hill,East New York/Pennsylvania Avenue,6.29,1570,26.64,0,0.8,2.36,0,0,0,23.02,23.02,FALSE,Jun,16,1,42,Fri,night,Brooklyn,Brooklyn,FALSE
Uber,Midtown East,Clinton East,1.51,373,9.98,0,0.3,0.89,2.75,0,0,5.75,5.75,FALSE,Jun,16,1,56,Fri,night,Manhattan,Manhattan,FALSE
Uber,Norwood,Hunts Point,6.03,777,19.61,0,0.59,1.74,0,0,0,15.22,15.22,FALSE,Jun,16,5,36,Fri,night,Bronx,Bronx,FALSE
Uber,Murray Hill,LaGuardia Airport,9.47,1070,45.64,6.55,1.64,4.85,2.75,2.5,0,22.69,22.69,FALSE,Jun,16,5,45,Fri,night,Manhattan,Manhattan,FALSE
Uber,Gramercy,Little Italy/NoLiTa,1.51,583,23.1,0,0.69,2.05,2.75,0,0,14.92,14.92,FALSE,Jun,16,5,57,Fri,night,Manhattan,Manhattan,FALSE
Uber,Bloomfield/Emerson Hill,Mariners Harbor,2.15,530,12.23,0,0.37,1.09,0,0,0,8.1,8.1,FALSE,Jun,16,7,20,Fri,morning,Staten Island,Staten Island,FALSE
Uber,LaGuardia Airport,Central Park,10.63,2178,47.45,6.55,1.7,5.01,2.75,2.5,0,34.71,34.71,FALSE,Jun,16,9,1,Fri,morning,Queens,Queens,FALSE
Uber,Jackson Heights,Elmhurst,1.21,769,6.54,0,0.2,0.58,0,0,0,8.82,8.82,FALSE,Jun,16,9,33,Fri,morning,Queens,Queens,FALSE
Uber,East New York/Pennsylvania Avenue,East New York,0.76,377,8.86,0,0.27,0.79,0,0,0,5.39,5.39,FALSE,Jun,16,9,51,Fri,morning,Brooklyn,Brooklyn,FALSE
Uber,Brooklyn Heights,Greenpoint,4.31,2073,26.71,0,0.8,2.37,0,0,0,25.15,25.15,FALSE,Jun,16,10,37,Fri,morning,Brooklyn,Brooklyn,FALSE
Uber,JFK Airport,Jamaica,4.26,1184,25.45,0,0.84,2.48,0,2.5,0,17.93,17.93,FALSE,Jun,16,10,42,Fri,morning,Queens,Queens,FALSE
Uber,Crown Heights North,Crown Heights South,0.82,583,9.47,0,0.28,0.84,0,0,0,6.56,6.56,FALSE,Jun,16,11,47,Fri,morning,Brooklyn,Brooklyn,FALSE
Lyft,World Trade Center,Manhattan Valley,7.66,2321,40.95,0,1.23,3.63,2.75,0,7.28,31.81,39.09,FALSE,Jun,16,11,51,Fri,morning,Manhattan,Manhattan,TRUE
Uber,Bedford Park,East Concourse/Concourse Village,4.39,1603,30.53,0,0.92,2.71,0,0,0,21.85,21.85,FALSE,Jun,16,12,33,Fri,afternoon,Bronx,Bronx,FALSE
Lyft,Crown Heights North,Brooklyn Heights,2.627,1795,24.75,0,0.74,2.2,0,0,0,21.53,21.53,FALSE,Jun,16,15,7,Fri,afternoon,Brooklyn,Brooklyn,FALSE
Uber,Central Harlem,Upper West Side North,1.78,663,11.97,0,0.36,1.06,2.75,0,0,8.92,8.92,FALSE,Jun,16,16,15,Fri,afternoon,Manhattan,Manhattan,FALSE
Uber,East New York,East New York,1.76,839,14.7,0,0.44,1.3,0,0,0,10.2,10.2,FALSE,Jun,16,16,15,Fri,afternoon,Brooklyn,Brooklyn,FALSE
Lyft,South Beach/Dongan Hills,Saint George/New Brighton,5.776,1617,28.35,0,0.85,2.52,0,0,0,22.74,22.74,FALSE,Jun,16,16,45,Fri,afternoon,Staten Island,Staten Island,FALSE
Lyft,Steinway,Steinway,0.333,224,7.1,0,0.21,0.63,0,0,0,5.47,5.47,FALSE,Jun,16,17,32,Fri,afternoon,Queens,Queens,FALSE
Lyft,West Village,West Chelsea/Hudson Yards,2.162,614,12.66,0,0.38,1.12,2.75,0,0,8.59,8.59,FALSE,Jun,16,18,25,Fri,evening,Manhattan,Manhattan,FALSE
Uber,Lincoln Square East,Alphabet City,4.71,1666,29.68,0,0.89,2.63,2.75,0,0,22.22,22.22,FALSE,Jun,16,18,40,Fri,evening,Manhattan,Manhattan,FALSE
Uber,Ridgewood,Bushwick North,0.74,318,8,0,0.24,0.71,0,0,0,5.39,5.39,FALSE,Jun,16,18,40,Fri,evening,Queens,Queens,FALSE
Uber,Bushwick South,Bushwick North,0.8,306,7.98,0,0.24,0.71,0,0,0,5.39,5.39,FALSE,Jun,16,19,19,Fri,evening,Brooklyn,Brooklyn,FALSE
Uber,East New York,East New York,1.74,650,8.85,0,0.27,0.79,0,0,0,8.46,8.46,FALSE,Jun,16,19,52,Fri,evening,Brooklyn,Brooklyn,FALSE
Uber,Gramercy,Greenwich Village North,1.12,504,6.47,0,0.19,0.57,2.75,0,0,6.21,6.21,FALSE,Jun,16,19,59,Fri,evening,Manhattan,Manhattan,FALSE
Uber,East New York,Fort Greene,5.59,1907,32.29,0,0.97,2.87,0,0,0,25.31,25.31,FALSE,Jun,16,20,41,Fri,evening,Brooklyn,Brooklyn,FALSE
Uber,Flatbush/Ditmas Park,Borough Park,2.81,927,15.11,0,0.45,1.34,0,0,0,12.77,12.77,FALSE,Jun,16,20,56,Fri,evening,Brooklyn,Brooklyn,FALSE
